what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742067344
error,log,,,"Unable to resolve module for:L/watchmyperf/wmp/do_login.py",1294742082308
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1294742082340
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1294742082469
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1294742087931
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1294742096951
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1294742097032
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742104703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742127414
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1294742129316
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1294742129316
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1294742135059
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1294742136429
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1294742137047
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742147247
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742275722
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294742283525
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742284044
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742293606
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1294742297471
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1294742301900
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1294742301980
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742304616
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742375296
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1294742377343
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294742386982
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742389596
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742563233
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742564558
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742565090
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742567789
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294742624643
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1294742628725
